Store,Date,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfYear,Quarter,Month_sin,Month_cos,Week_sin,Week_cos
37,2012-05-18,67.59,3.495,218.036,9.335,2012,5,20,139,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
37,2012-05-25,65.74,4.036,220.883,9.235,2012,5,21,146,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
37,2012-06-01,49.18,3.208,219.586,8.979,2012,6,22,153,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
37,2012-06-08,56.7,2.765,216.286,9.305,2012,6,23,160,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
37,2012-06-15,54.47,2.771,224.701,9.066,2012,6,24,167,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
37,2012-06-22,48.04,2.661,221.143,8.183,2012,6,25,174,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
37,2012-06-29,44.89,2.457,216.753,7.986,2012,6,26,181,2,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
37,2012-07-06,40.63,2.41,220.624,7.716,2012,7,27,188,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
37,2012-07-13,34.3,2.359,218.908,8.08,2012,7,28,195,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
37,2012-07-20,26.2,2.017,220.265,7.241,2012,7,29,202,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
37,2012-07-27,31.64,1.713,220.269,8.023,2012,7,30,209,3,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
37,2012-08-03,23.39,1.594,220.245,6.813,2012,8,31,216,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566
37,2012-08-10,34.59,1.518,219.304,7.885,2012,8,32,223,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
37,2012-08-17,21.22,1.233,221.025,6.824,2012,8,33,230,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
37,2012-08-24,8.07,1.023,216.648,6.063,2012,8,34,237,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
37,2012-08-31,26.59,1.452,218.674,6.671,2012,8,35,244,3,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
37,2012-09-07,9.52,1.395,221.586,5.825,2012,9,36,251,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
37,2012-09-14,6.83,1.067,220.327,6.595,2012,9,37,258,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
37,2012-09-21,14.19,0.98,221.314,6.204,2012,9,38,265,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
37,2012-09-28,13.37,0.782,219.551,6.32,2012,9,39,272,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
37,2012-10-05,18.34,0.619,218.922,6.144,2012,10,40,279,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232
37,2012-10-12,13.65,0.847,219.637,6.894,2012,10,41,286,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
37,2012-10-19,15.02,1.035,223.811,5.788,2012,10,42,293,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
37,2012-10-26,18.85,1.437,220.197,6.654,2012,10,43,300,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
38,2010-02-05,64.89,3.556,209.025,8.892,2010,2,5,36,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564
38,2010-02-12,60.43,3.698,210.351,9.961,2010,2,6,43,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
38,2010-02-19,71.82,3.586,207.673,9.214,2010,2,7,50,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
38,2010-02-26,68.75,3.749,211.112,9.83,2010,2,8,57,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
38,2010-03-05,73.0,4.36,210.115,9.574,2010,3,9,64,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686
38,2010-03-12,76.73,3.583,211.656,9.469,2010,3,10,71,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
38,2010-03-19,71.49,4.12,206.529,10.332,2010,3,11,78,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
38,2010-03-26,83.22,3.739,209.332,10.173,2010,3,12,85,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
38,2010-04-02,80.11,3.971,210.587,9.836,2010,4,13,92,2,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16
38,2010-04-09,79.05,4.088,211.617,9.324,2010,4,14,99,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
38,2010-04-16,78.83,4.039,211.255,10.22,2010,4,15,106,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
38,2010-04-23,71.59,3.708,209.639,9.223,2010,4,16,113,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
38,2010-04-30,70.99,3.541,208.131,9.823,2010,4,17,120,2,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
38,2010-05-07,73.55,3.646,207.717,9.346,2010,5,18,127,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557
38,2010-05-14,65.63,3.536,211.414,9.683,2010,5,19,134,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
38,2010-05-21,68.28,3.452,208.717,10.263,2010,5,20,141,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
38,2010-05-28,67.39,3.448,211.358,9.296,2010,5,21,148,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
38,2010-06-04,55.95,3.258,208.261,9.259,2010,6,22,155,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
38,2010-06-11,50.35,2.897,207.04,8.042,2010,6,23,162,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
38,2010-06-18,52.68,3.259,203.376,8.361,2010,6,24,169,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
38,2010-06-25,48.69,2.932,209.87,7.706,2010,6,25,176,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
38,2010-07-02,35.56,2.563,208.13,7.921,2010,7,26,183,3,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0
38,2010-07-09,37.72,2.244,211.232,7.863,2010,7,27,190,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
38,2010-07-16,37.75,1.578,208.708,6.654,2010,7,28,197,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
38,2010-07-23,31.28,1.887,208.048,7.208,2010,7,29,204,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
38,2010-07-30,26.25,1.761,210.448,6.876,2010,7,30,211,3,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
38,2010-08-06,25.61,1.028,208.432,6.5,2010,8,31,218,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566
38,2010-08-13,24.48,1.799,206.879,6.353,2010,8,32,225,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
38,2010-08-20,25.94,1.468,209.178,6.519,2010,8,33,232,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
38,2010-08-27,22.38,1.175,213.603,6.155,2010,8,34,239,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
38,2010-09-03,20.99,1.325,209.721,6.369,2010,9,35,246,3,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691
38,2010-09-10,18.56,1.551,207.947,6.188,2010,9,36,253,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
38,2010-09-17,11.28,1.221,211.131,6.331,2010,9,37,260,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
38,2010-09-24,13.69,1.25,210.891,6.861,2010,9,38,267,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
38,2010-10-01,18.81,1.165,209.007,5.671,2010,10,39,274,4,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
38,2010-10-08,12.15,1.128,206.661,5.799,2010,10,40,281,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232
38,2010-10-15,22.58,1.042,211.692,5.477,2010,10,41,288,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
38,2010-10-22,21.47,1.291,211.772,6.086,2010,10,42,295,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
38,2010-10-29,12.12,1.246,208.439,5.741,2010,10,43,302,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
38,2010-11-05,22.21,1.553,209.507,5.607,2010,11,44,309,4,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548
38,2010-11-12,19.53,0.995,210.588,6.904,2010,11,45,316,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
38,2010-11-19,15.75,1.519,208.047,7.225,2010,11,46,323,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
38,2010-11-26,27.34,1.842,209.384,5.96,2010,11,47,330,4,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
38,2010-12-03,32.18,1.762,209.275,7.603,2010,12,48,337,4,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321
38,2010-12-10,33.62,2.292,209.075,6.974,2010,12,49,344,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147
38,2010-12-17,39.32,2.09,210.906,7.192,2010,12,50,351,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
38,2010-12-24,40.69,2.551,214.003,7.6,2010,12,51,358,4,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
38,2010-12-31,42.96,2.961,208.897,8.539,2010,12,52,365,4,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
38,2011-01-07,57.83,2.851,213.64,8.094,2011,1,1,7,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054
38,2011-01-14,60.62,2.731,214.572,7.794,2011,1,2,14,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
38,2011-01-21,53.2,2.96,213.072,8.364,2011,1,3,21,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
38,2011-01-28,54.53,2.959,216.636,8.674,2011,1,4,28,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
38,2011-02-04,56.01,3.35,214.373,8.572,2011,2,5,35,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564
38,2011-02-11,70.04,3.38,212.459,9.354,2011,2,6,42,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
38,2011-02-18,73.79,3.759,212.258,9.493,2011,2,7,49,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
38,2011-02-25,67.18,3.951,215.093,9.278,2011,2,8,56,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
38,2011-03-04,66.07,4.13,215.986,9.617,2011,3,9,63,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686
38,2011-03-11,63.7,3.728,211.714,9.417,2011,3,10,70,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
38,2011-03-18,71.65,4.291,216.59,8.983,2011,3,11,77,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
38,2011-03-25,75.15,4.076,215.732,9.285,2011,3,12,84,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
38,2011-04-01,68.35,3.79,214.163,9.822,2011,4,13,91,2,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16
38,2011-04-08,75.25,3.998,219.191,9.669,2011,4,14,98,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
38,2011-04-15,75.12,4.082,214.392,8.843,2011,4,15,105,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
38,2011-04-22,75.23,3.802,215.433,9.494,2011,4,16,112,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
38,2011-04-29,64.04,3.916,214.854,10.209,2011,4,17,119,2,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
38,2011-05-06,69.72,3.488,213.316,8.823,2011,5,18,126,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557
38,2011-05-13,71.93,3.835,215.012,8.968,2011,5,19,133,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
38,2011-05-20,65.69,3.511,213.621,8.87,2011,5,20,140,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
38,2011-05-27,59.92,3.306,214.754,9.343,2011,5,21,147,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
38,2011-06-03,58.45,3.369,215.28,8.132,2011,6,22,154,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
38,2011-06-10,54.23,3.3,213.29,9.319,2011,6,23,161,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
38,2011-06-17,53.12,3.088,217.775,8.866,2011,6,24,168,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
38,2011-06-24,56.68,2.896,212.03,8.242,2011,6,25,175,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
38,2011-07-01,35.16,2.52,215.951,8.555,2011,7,26,182,3,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0
38,2011-07-08,45.64,2.33,215.625,7.855,2011,7,27,189,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
38,2011-07-15,33.42,1.97,214.783,7.521,2011,7,28,196,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
38,2011-07-22,32.57,1.949,212.009,7.371,2011,7,29,203,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
38,2011-07-29,31.94,1.515,212.352,7.351,2011,7,30,210,3,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
38,2011-08-05,27.73,2.134,217.318,7.269,2011,8,31,217,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566
38,2011-08-12,26.75,1.628,213.0,5.9,2011,8,32,224,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
38,2011-08-19,35.03,1.376,213.859,6.259,2011,8,33,231,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
38,2011-08-26,24.58,1.146,212.052,7.461,2011,8,34,238,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
38,2011-09-02,18.49,1.168,214.539,6.181,2011,9,35,245,3,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691
38,2011-09-09,15.05,0.72,212.636,6.174,2011,9,36,252,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
38,2011-09-16,13.95,0.714,211.218,6.24,2011,9,37,259,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
38,2011-09-23,26.17,1.135,215.741,5.248,2011,9,38,266,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
38,2011-09-30,9.02,0.979,217.198,6.575,2011,9,39,273,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
38,2011-10-07,10.72,1.18,216.252,6.283,2011,10,40,280,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232
38,2011-10-14,22.49,1.422,217.688,6.288,2011,10,41,287,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
38,2011-10-21,19.23,1.126,216.839,6.24,2011,10,42,294,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
38,2011-10-28,21.8,1.183,216.55,6.32,2011,10,43,301,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
38,2011-11-04,14.96,1.145,214.332,5.453,2011,11,44,308,4,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548
38,2011-11-11,27.4,1.135,214.553,6.731,2011,11,45,315,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
38,2011-11-18,24.97,1.435,214.915,6.753,2011,11,46,322,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
38,2011-11-25,23.3,1.527,216.566,7.109,2011,11,47,329,4,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
38,2011-12-02,25.99,1.609,216.607,7.244,2011,12,48,336,4,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321
38,2011-12-09,27.15,1.936,213.928,7.911,2011,12,49,343,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147
38,2011-12-16,34.24,2.367,213.93,7.729,2011,12,50,350,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
38,2011-12-23,44.68,2.246,212.381,7.659,2011,12,51,357,4,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
38,2011-12-30,45.49,2.524,215.026,7.828,2011,12,52,364,4,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
38,2012-01-06,45.71,2.398,216.819,8.205,2012,1,1,6,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054
38,2012-01-13,46.49,2.459,217.193,9.38,2012,1,2,13,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
38,2012-01-20,59.84,2.738,222.321,8.345,2012,1,3,20,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
38,2012-01-27,55.59,2.744,220.911,8.201,2012,1,4,27,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
38,2012-02-03,60.27,3.25,219.113,10.034,2012,2,5,34,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564
38,2012-02-10,72.22,3.449,223.193,9.013,2012,2,6,41,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
38,2012-02-17,64.74,3.658,220.535,10.22,2012,2,7,48,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
38,2012-02-24,67.45,3.866,220.03,9.885,2012,2,8,55,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
38,2012-03-02,76.2,3.899,220.163,9.951,2012,3,9,62,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686
38,2012-03-09,70.37,3.927,219.734,9.89,2012,3,10,69,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
38,2012-03-16,79.01,3.801,217.684,9.905,2012,3,11,76,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
38,2012-03-23,72.76,3.682,218.131,9.88,2012,3,12,83,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
38,2012-03-30,77.38,4.107,220.733,9.872,2012,3,13,90,1,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
38,2012-04-06,77.74,3.99,219.474,10.009,2012,4,14,97,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
38,2012-04-13,82.79,4.228,218.037,9.178,2012,4,15,104,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
38,2012-04-20,77.15,3.671,220.368,9.855,2012,4,16,111,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
38,2012-04-27,71.46,3.702,219.025,9.936,2012,4,17,118,2,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
38,2012-05-04,75.84,3.689,220.165,9.749,2012,5,18,125,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557
38,2012-05-11,67.93,3.398,221.805,10.759,2012,5,19,132,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
38,2012-05-18,60.57,3.418,218.988,9.034,2012,5,20,139,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
38,2012-05-25,63.63,3.32,220.799,8.929,2012,5,21,146,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
38,2012-06-01,62.28,2.744,218.452,9.288,2012,6,22,153,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
38,2012-06-08,50.54,3.289,219.159,8.961,2012,6,23,160,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
38,2012-06-15,50.92,3.019,220.172,8.572,2012,6,24,167,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
38,2012-06-22,45.35,2.585,222.366,7.565,2012,6,25,174,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
38,2012-06-29,51.05,2.352,221.275,7.971,2012,6,26,181,2,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
38,2012-07-06,44.7,2.682,219.278,8.036,2012,7,27,188,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
38,2012-07-13,36.04,2.132,219.178,7.801,2012,7,28,195,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
38,2012-07-20,33.77,1.876,221.08,6.728,2012,7,29,202,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
38,2012-07-27,31.33,1.988,222.064,6.281,2012,7,30,209,3,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
38,2012-08-03,24.64,1.354,219.771,7.679,2012,8,31,216,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566
38,2012-08-10,24.78,2.157,217.544,6.922,2012,8,32,223,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
38,2012-08-17,26.84,1.196,219.527,6.144,2012,8,33,230,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
38,2012-08-24,23.82,1.069,222.118,6.459,2012,8,34,237,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
38,2012-08-31,25.86,1.302,217.525,6.497,2012,8,35,244,3,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
38,2012-09-07,13.83,0.933,217.327,6.704,2012,9,36,251,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
38,2012-09-14,14.09,0.927,220.056,5.797,2012,9,37,258,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
38,2012-09-21,19.88,1.018,219.516,6.404,2012,9,38,265,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
38,2012-09-28,17.06,1.083,219.459,6.818,2012,9,39,272,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
38,2012-10-05,17.46,1.477,221.542,5.992,2012,10,40,279,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232
38,2012-10-12,14.72,0.625,218.826,5.894,2012,10,41,286,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
38,2012-10-19,16.67,0.982,222.649,6.425,2012,10,42,293,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
38,2012-10-26,18.5,1.211,219.326,6.498,2012,10,43,300,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
39,2010-02-05,58.36,3.296,210.224,9.422,2010,2,5,36,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564
39,2010-02-12,65.8,3.597,207.799,9.737,2010,2,6,43,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
39,2010-02-19,68.7,3.553,208.637,8.35,2010,2,7,50,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
39,2010-02-26,67.04,3.677,212.372,10.656,2010,2,8,57,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
39,2010-03-05,70.78,3.674,209.837,9.381,2010,3,9,64,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686
39,2010-03-12,65.64,3.673,207.667,10.483,2010,3,10,71,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
39,2010-03-19,70.6,3.907,211.77,9.835,2010,3,11,78,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
39,2010-03-26,70.43,3.852,209.791,9.848,2010,3,12,85,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
39,2010-04-02,72.13,3.987,209.934,10.866,2010,4,13,92,2,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16
39,2010-04-09,72.37,3.988,210.311,10.965,2010,4,14,99,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
39,2010-04-16,64.25,4.034,209.295,10.123,2010,4,15,106,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
39,2010-04-23,73.65,3.628,207.905,9.818,2010,4,16,113,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
39,2010-04-30,61.49,3.81,206.828,9.598,2010,4,17,120,2,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
39,2010-05-07,74.42,3.472,207.213,9.828,2010,5,18,127,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557
39,2010-05-14,66.88,3.538,208.764,8.961,2010,5,19,134,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
39,2010-05-21,64.13,3.42,209.041,9.533,2010,5,20,141,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
39,2010-05-28,57.43,3.16,212.659,9.425,2010,5,21,148,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
39,2010-06-04,58.31,3.155,211.599,8.549,2010,6,22,155,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
39,2010-06-11,54.92,2.848,212.379,8.737,2010,6,23,162,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
39,2010-06-18,42.39,2.564,211.216,8.647,2010,6,24,169,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
39,2010-06-25,45.05,2.857,213.23,7.918,2010,6,25,176,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
39,2010-07-02,42.14,3.036,210.157,7.805,2010,7,26,183,3,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0
39,2010-07-09,41.58,2.288,212.813,8.256,2010,7,27,190,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
39,2010-07-16,39.83,1.927,212.818,7.081,2010,7,28,197,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
