Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP009121,Female,Yes,,Graduate,No,2147,1308,118.0,300.0,1.0,Rural,Y
LP009122,,Yes,0,Graduate,No,14511,4080,126.0,240.0,1.0,Rural,Y
LP009123,Female,Yes,0,Graduate,Yes,12329,3803,249.0,240.0,1.0,Urban,Y
LP009124,Female,No,3+,Graduate,No,9194,196,175.0,360.0,0.0,Semiurban,N
LP009125,Male,No,0,Not Graduate,Yes,12078,382,124.0,180.0,1.0,Urban,Y
LP009126,Female,Yes,3+,Graduate,Yes,14511,1847,,120.0,1.0,Urban,Y
LP009127,Male,No,0,Graduate,No,30045,220,71.0,240.0,0.0,Rural,N
LP009128,Female,Yes,0,Graduate,No,22337,3302,203.0,300.0,1.0,Urban,Y
LP009129,Female,No,0,Graduate,Yes,17375,788,169.0,120.0,1.0,Urban,Y
LP009130,Female,Yes,0,Graduate,Yes,84608,2562,180.0,360.0,1.0,Semiurban,Y
LP009131,Male,Yes,2,Graduate,No,7582,1142,85.0,360.0,1.0,Semiurban,Y
LP009132,Female,Yes,3+,Not Graduate,Yes,4501,974,186.0,120.0,1.0,Urban,N
LP009133,Male,Yes,3+,Graduate,No,34177,297,138.0,240.0,1.0,Rural,Y
LP009134,Male,Yes,2,Graduate,No,59484,568,113.0,360.0,1.0,Urban,Y
LP009135,Female,Yes,2,Graduate,No,8037,954,175.0,,1.0,Semiurban,N
LP009136,Male,Yes,1,Graduate,No,40224,917,89.0,300.0,1.0,Urban,Y
LP009137,Female,Yes,2,Not Graduate,Yes,8718,2615,158.0,180.0,,Urban,Y
LP009138,Male,Yes,0,Graduate,No,21328,507,136.0,300.0,1.0,Urban,Y
LP009139,Male,No,,Graduate,No,22297,1058,203.0,480.0,0.0,Urban,Y
LP009140,Female,No,1,Graduate,No,8063,6669,,300.0,1.0,Semiurban,Y
LP009141,Male,No,2,Graduate,No,58534,2939,154.0,360.0,0.0,Urban,Y
LP009142,Male,No,,Graduate,Yes,64168,1243,164.0,300.0,1.0,Rural,Y
LP009143,,,2,Graduate,No,5901,190,179.0,300.0,1.0,Urban,Y
LP009144,Male,Yes,1,Graduate,No,15691,210,149.0,360.0,1.0,Semiurban,Y
LP009145,Female,Yes,2,Graduate,No,27766,2356,109.0,360.0,0.0,Urban,Y
LP009146,Male,Yes,,Not Graduate,No,2962,2664,125.0,360.0,1.0,Semiurban,Y
LP009147,Male,Yes,0,Graduate,No,13643,106,88.0,120.0,,Semiurban,Y
LP009148,Male,No,3+,Graduate,No,3559,2539,196.0,360.0,1.0,Urban,Y
LP009149,Male,Yes,1,Graduate,No,22787,558,169.0,360.0,1.0,Rural,Y
LP009150,Male,No,1,Not Graduate,No,14310,674,128.0,180.0,1.0,Urban,Y
LP009151,Male,Yes,2,Graduate,No,9906,3186,113.0,240.0,1.0,Urban,Y
LP009152,Male,No,1,Graduate,No,3814,2640,161.0,360.0,1.0,Urban,Y
LP009153,Male,Yes,1,Graduate,No,8276,974,79.0,300.0,1.0,Rural,Y
LP009154,Male,Yes,1,Graduate,No,20238,2504,,360.0,1.0,Urban,Y
LP009155,Male,No,0,Graduate,No,12928,708,149.0,360.0,1.0,Urban,Y
LP009156,,Yes,1,Graduate,,34683,425,272.0,360.0,1.0,Semiurban,Y
LP009157,Female,Yes,0,Graduate,No,32932,4973,172.0,300.0,1.0,Urban,Y
LP009158,Female,Yes,3+,Graduate,No,31832,5382,159.0,,0.0,Semiurban,Y
LP009159,Female,Yes,0,Not Graduate,No,8688,506,91.0,360.0,1.0,Rural,Y
LP009160,Male,Yes,1,Graduate,Yes,16915,577,103.0,360.0,1.0,Semiurban,Y
LP009161,Female,Yes,3+,Graduate,Yes,6172,3195,217.0,240.0,0.0,Semiurban,N
LP009162,Female,Yes,3+,Graduate,No,4875,477,126.0,360.0,1.0,Rural,N
LP009163,Female,Yes,2,Not Graduate,No,34388,2866,153.0,300.0,0.0,Urban,Y
LP009164,Male,Yes,1,Graduate,No,5170,320,179.0,180.0,1.0,Urban,Y
LP009165,Female,,0,Graduate,No,4744,777,128.0,480.0,1.0,Semiurban,Y
LP009166,Female,No,0,Graduate,No,14532,3548,124.0,360.0,0.0,Rural,Y
LP009167,Female,Yes,0,Graduate,No,10758,342,63.0,360.0,1.0,Semiurban,Y
LP009168,Male,Yes,2,Graduate,No,11529,541,89.0,360.0,1.0,Semiurban,Y
LP009169,Male,Yes,0,Not Graduate,No,84501,1722,179.0,180.0,,Semiurban,Y
LP009170,Male,No,1,Graduate,No,6029,126,128.0,,0.0,Semiurban,N
LP009171,Male,No,,Graduate,No,19851,1196,,360.0,,Semiurban,Y
LP009172,Female,No,,Graduate,No,14319,4418,70.0,240.0,0.0,Rural,Y
LP009173,Male,Yes,,Not Graduate,No,29955,3095,190.0,360.0,0.0,Rural,Y
LP009174,Male,Yes,2,Not Graduate,No,7125,1033,148.0,360.0,1.0,Urban,Y
LP009175,Male,Yes,0,Graduate,No,11163,1124,,120.0,1.0,Urban,Y
LP009176,Male,Yes,0,Graduate,No,14637,6569,206.0,360.0,1.0,Semiurban,Y
LP009177,Male,,0,Graduate,No,4242,5679,79.0,360.0,0.0,Semiurban,N
LP009178,,Yes,0,Graduate,No,3151,978,203.0,360.0,1.0,Rural,Y
LP009179,Male,No,1,Graduate,No,13139,515,148.0,240.0,1.0,Urban,Y
LP009180,Male,,0,Not Graduate,Yes,38952,3067,105.0,360.0,1.0,Semiurban,Y
LP009181,Male,No,0,Graduate,No,10079,4258,242.0,360.0,1.0,Semiurban,Y
LP009182,Male,Yes,,Graduate,No,11247,5735,170.0,,1.0,Urban,Y
LP009183,Male,No,1,Not Graduate,No,33542,2209,210.0,360.0,1.0,Rural,Y
LP009184,Female,No,0,Graduate,No,11860,715,171.0,300.0,0.0,Semiurban,N
LP009185,Female,No,0,Graduate,No,24872,147,139.0,300.0,1.0,Semiurban,Y
LP009186,Female,No,0,Graduate,No,112777,11225,106.0,480.0,1.0,Urban,Y
LP009187,Female,No,1,Graduate,No,8419,7505,140.0,,0.0,Semiurban,Y
LP009188,Male,Yes,1,Not Graduate,,11595,436,158.0,120.0,0.0,Rural,Y
LP009189,Female,Yes,1,Not Graduate,No,18342,1378,190.0,360.0,1.0,Urban,Y
LP009190,Female,Yes,0,Graduate,No,44059,841,,240.0,1.0,Rural,N
LP009191,Female,No,,Not Graduate,No,12184,1187,175.0,120.0,1.0,Rural,Y
LP009192,Male,No,1,Graduate,No,23942,678,233.0,240.0,1.0,Rural,Y
LP009193,Female,Yes,1,Graduate,No,17646,2514,157.0,120.0,1.0,Semiurban,Y
LP009194,Female,Yes,2,Graduate,No,12609,281,52.0,,1.0,Urban,Y
LP009195,Female,Yes,0,Graduate,No,9543,683,152.0,360.0,1.0,Semiurban,Y
LP009196,Male,No,0,Graduate,No,8206,3128,145.0,240.0,1.0,Semiurban,Y
LP009197,Female,,2,Graduate,No,155192,102,143.0,240.0,0.0,Rural,N
LP009198,Female,Yes,0,Graduate,Yes,3893,1588,70.0,180.0,,Semiurban,N
LP009199,Female,Yes,0,Graduate,No,4200,568,,360.0,1.0,Urban,Y
LP009200,Male,Yes,2,Not Graduate,No,16249,7619,123.0,300.0,1.0,Urban,Y
LP009201,Female,Yes,1,Not Graduate,No,15718,1627,144.0,120.0,1.0,Semiurban,Y
LP009202,Male,Yes,,Not Graduate,No,18790,426,197.0,300.0,1.0,Urban,Y
LP009203,Male,No,0,Graduate,No,6636,6263,109.0,180.0,1.0,Urban,Y
LP009204,Male,Yes,0,Graduate,No,5877,1125,144.0,360.0,1.0,Urban,Y
LP009205,Female,Yes,0,Graduate,No,10631,1283,139.0,300.0,1.0,Rural,Y
LP009206,Male,No,1,Graduate,,27614,3180,141.0,300.0,1.0,Semiurban,Y
LP009207,Male,No,0,Graduate,,5918,530,127.0,360.0,1.0,Urban,Y
LP009208,Female,No,,Graduate,Yes,15076,6227,130.0,300.0,,Semiurban,Y
LP009209,Female,Yes,0,Graduate,Yes,8867,2191,233.0,300.0,1.0,Rural,N
LP009210,Male,No,0,Not Graduate,Yes,3945,508,128.0,360.0,1.0,Urban,Y
LP009211,Female,Yes,,Graduate,No,4792,652,163.0,300.0,1.0,Semiurban,Y
LP009212,Female,No,3+,Graduate,No,27674,242,155.0,480.0,1.0,Rural,Y
LP009213,Male,Yes,2,Graduate,No,8241,1586,153.0,240.0,1.0,Urban,Y
LP009214,Male,Yes,3+,Graduate,No,36136,885,174.0,480.0,1.0,Rural,Y
LP009215,Male,Yes,1,Graduate,No,12967,1595,118.0,360.0,1.0,Semiurban,Y
LP009216,Male,Yes,0,Graduate,No,4472,142,220.0,480.0,1.0,Semiurban,Y
LP009217,Male,No,0,Not Graduate,,19570,584,103.0,240.0,1.0,Urban,Y
LP009218,Female,Yes,1,Graduate,No,7036,337,141.0,240.0,1.0,Rural,N
LP009219,,Yes,0,Graduate,No,9882,1981,90.0,360.0,1.0,Semiurban,Y
LP009220,Male,Yes,0,Graduate,No,33063,532,194.0,480.0,1.0,Rural,Y
LP009221,,Yes,0,Graduate,No,4761,1928,103.0,360.0,1.0,Semiurban,N
LP009222,Male,No,1,Graduate,,9323,578,187.0,360.0,1.0,Semiurban,N
LP009223,Male,No,0,Graduate,No,5614,7718,163.0,360.0,1.0,Semiurban,Y
LP009224,Male,No,0,Graduate,Yes,5155,1166,,120.0,0.0,Semiurban,N
LP009225,Female,Yes,1,Graduate,No,9149,3291,205.0,360.0,,Semiurban,N
LP009226,Female,Yes,0,Graduate,No,6727,957,119.0,240.0,1.0,Urban,Y
LP009227,Male,Yes,1,Graduate,No,10730,3319,223.0,180.0,1.0,Semiurban,Y
LP009228,,Yes,2,Graduate,,22271,433,130.0,360.0,,Semiurban,N
LP009229,Male,Yes,0,Graduate,No,7326,1042,171.0,360.0,1.0,Semiurban,N
LP009230,Female,,2,Graduate,No,4127,627,,360.0,1.0,Semiurban,Y
LP009231,Male,Yes,0,Graduate,No,22318,10325,180.0,300.0,1.0,Urban,Y
LP009232,Male,Yes,1,Graduate,No,7287,263,99.0,180.0,1.0,Urban,Y
LP009233,Female,Yes,1,Graduate,No,57654,13151,155.0,360.0,1.0,Urban,Y
LP009234,Male,Yes,3+,Graduate,No,9631,210,150.0,120.0,1.0,Semiurban,N
LP009235,Female,No,1,Graduate,No,11982,2652,171.0,360.0,1.0,Urban,Y
LP009236,Male,Yes,0,Graduate,Yes,2114,519,170.0,480.0,1.0,Urban,N
LP009237,Male,,1,Graduate,No,5274,1488,106.0,480.0,1.0,Semiurban,Y
LP009238,Male,Yes,0,Graduate,No,2157,893,215.0,300.0,1.0,Semiurban,Y
LP009239,Male,No,1,Graduate,No,16903,404,147.0,180.0,1.0,Rural,Y
LP009240,Female,No,0,Graduate,No,12513,1208,,180.0,0.0,Rural,Y
LP009241,Male,Yes,1,Graduate,No,22116,664,86.0,300.0,1.0,Rural,Y
LP009242,Female,Yes,0,Graduate,No,25487,2176,129.0,360.0,1.0,Rural,Y
LP009243,Female,Yes,2,Graduate,No,28830,328,203.0,120.0,1.0,Rural,Y
LP009244,,Yes,1,Not Graduate,No,11158,1933,231.0,240.0,1.0,Semiurban,Y
LP009245,Male,No,0,Graduate,No,14304,3093,171.0,360.0,1.0,Urban,Y
LP009246,Female,No,2,Graduate,No,21229,963,145.0,180.0,1.0,Semiurban,Y
LP009247,Male,No,1,Graduate,No,7074,224,96.0,360.0,1.0,Rural,Y
LP009248,Male,Yes,0,Graduate,No,6308,8767,189.0,360.0,1.0,Urban,Y
LP009249,Male,No,0,Graduate,No,45800,1920,165.0,300.0,1.0,Rural,Y
LP009250,Male,Yes,1,Graduate,,3149,461,32.0,120.0,1.0,Urban,N
LP009251,Male,No,0,Graduate,Yes,19930,1983,63.0,180.0,1.0,Urban,Y
LP009252,,Yes,,Graduate,,17552,146,167.0,360.0,1.0,Semiurban,Y
LP009253,Male,Yes,0,Graduate,No,5438,4499,108.0,360.0,0.0,Semiurban,N
LP009254,Male,Yes,0,Graduate,No,7830,14036,98.0,,1.0,Rural,Y
LP009255,Female,Yes,3+,Graduate,No,10041,2948,144.0,480.0,1.0,Semiurban,Y
LP009256,Male,Yes,3+,Graduate,No,15888,329,167.0,,1.0,Urban,Y
LP009257,Male,No,0,Graduate,No,17700,100,221.0,360.0,0.0,Rural,Y
LP009258,Male,Yes,2,Graduate,No,13033,5635,109.0,360.0,1.0,Rural,Y
LP009259,Female,Yes,0,Graduate,No,15532,918,171.0,480.0,1.0,Rural,Y
LP009260,Male,Yes,2,Graduate,No,22641,685,98.0,360.0,1.0,Semiurban,Y
LP009261,Male,Yes,2,Not Graduate,No,21820,4438,125.0,360.0,1.0,Rural,N
LP009262,Male,No,,Not Graduate,No,45590,539,159.0,180.0,,Urban,Y
LP009263,Female,Yes,0,Not Graduate,Yes,30776,2737,142.0,360.0,1.0,Semiurban,Y
LP009264,Female,Yes,0,Graduate,Yes,13551,1128,81.0,360.0,1.0,Urban,Y
LP009265,Female,No,0,Not Graduate,No,22304,1474,175.0,360.0,1.0,Urban,Y
LP009266,Male,No,0,Graduate,No,18752,7747,187.0,480.0,1.0,Rural,Y
LP009267,Male,Yes,2,Graduate,No,15237,609,267.0,360.0,1.0,Semiurban,Y
LP009268,Male,No,0,Graduate,No,6668,546,161.0,240.0,1.0,Rural,Y
LP009269,Male,Yes,1,Graduate,No,15211,860,158.0,240.0,1.0,Rural,Y
LP009270,Male,No,2,Graduate,No,2560,258,165.0,300.0,1.0,Urban,Y
LP009271,Male,Yes,1,Graduate,No,31503,3373,81.0,300.0,1.0,Rural,Y
LP009272,Male,No,1,Graduate,No,17681,2876,85.0,360.0,1.0,Urban,Y
LP009273,Female,,0,Graduate,No,11762,1084,145.0,360.0,1.0,Urban,Y
LP009274,Male,Yes,1,Not Graduate,No,9541,361,35.0,300.0,1.0,Urban,Y
LP009275,Female,Yes,0,Graduate,No,22552,40,93.0,480.0,1.0,Rural,Y
LP009276,Male,Yes,2,Graduate,No,58105,403,125.0,480.0,1.0,Rural,Y
LP009277,Male,No,0,Graduate,No,18034,831,200.0,300.0,1.0,Semiurban,Y
LP009278,Male,Yes,1,Graduate,Yes,61193,112,162.0,360.0,1.0,Rural,Y
LP009279,Male,Yes,1,Not Graduate,No,25021,21881,74.0,180.0,1.0,Semiurban,Y
LP009280,Male,Yes,,Not Graduate,No,7014,1805,147.0,360.0,1.0,Rural,Y
LP009281,Male,Yes,0,Graduate,No,19735,2107,179.0,360.0,0.0,Semiurban,Y
LP009282,Female,No,0,Graduate,Yes,18252,915,185.0,300.0,0.0,Rural,Y
LP009283,Female,Yes,2,Not Graduate,Yes,7010,2657,202.0,120.0,1.0,Urban,Y
LP009284,Male,Yes,0,Not Graduate,No,9641,764,,180.0,,Urban,N
LP009285,,No,,Graduate,No,9489,902,178.0,360.0,1.0,Urban,Y
LP009286,Female,No,1,Graduate,No,14475,5919,174.0,360.0,1.0,Urban,Y
LP009287,Female,Yes,2,Graduate,,10678,4095,161.0,240.0,1.0,Semiurban,Y
LP009288,Female,Yes,0,Graduate,No,16563,1082,192.0,480.0,1.0,Semiurban,Y
LP009289,Male,No,,Not Graduate,No,18855,12418,110.0,480.0,1.0,Rural,Y
LP009290,Male,No,1,Not Graduate,No,36832,993,139.0,300.0,1.0,Urban,Y
LP009291,Male,No,0,Graduate,No,20729,597,115.0,360.0,,Rural,N
LP009292,Male,No,1,Graduate,No,7619,1277,,300.0,1.0,Rural,Y
LP009293,Male,No,2,Graduate,No,72321,1573,137.0,360.0,0.0,Semiurban,N
LP009294,Male,No,3+,Graduate,Yes,7658,262,200.0,480.0,1.0,Rural,Y
LP009295,Female,No,0,Graduate,No,9797,1968,152.0,,1.0,Urban,N
LP009296,Female,Yes,1,Graduate,No,21547,13871,203.0,300.0,1.0,Rural,Y
LP009297,Female,Yes,1,Graduate,No,135434,3429,44.0,360.0,1.0,Urban,Y
LP009298,Female,Yes,0,Not Graduate,,18421,2433,114.0,,1.0,Urban,Y
LP009299,Female,Yes,1,Not Graduate,No,7996,1951,196.0,240.0,1.0,Semiurban,N
LP009300,Male,No,0,Graduate,No,3599,331,151.0,300.0,1.0,Semiurban,Y
LP009301,Male,No,0,Graduate,No,3412,331,202.0,300.0,1.0,Urban,Y
LP009302,Male,No,,Graduate,No,13477,1333,162.0,360.0,0.0,Semiurban,Y
LP009303,Female,No,0,Graduate,No,20656,656,103.0,300.0,0.0,Urban,Y
LP009304,Male,Yes,1,Graduate,No,4290,193,239.0,300.0,1.0,Urban,Y
LP009305,Female,No,0,Graduate,No,15955,720,116.0,300.0,1.0,Rural,Y
LP009306,Male,Yes,1,Not Graduate,,4671,1883,112.0,480.0,1.0,Urban,Y
LP009307,Male,Yes,0,Graduate,No,6377,2200,190.0,120.0,1.0,Urban,Y
LP009308,Female,Yes,1,Graduate,No,22145,403,104.0,300.0,1.0,Urban,Y
LP009309,Male,No,2,Graduate,No,7345,1037,85.0,240.0,1.0,Urban,N
LP009310,,Yes,0,Graduate,Yes,38103,1803,111.0,300.0,1.0,Urban,Y
LP009311,Male,No,1,Graduate,No,8370,239,191.0,,0.0,Semiurban,Y
LP009312,Male,Yes,1,Graduate,No,32453,434,256.0,240.0,1.0,Urban,Y
LP009313,Female,Yes,1,Graduate,No,81811,1079,150.0,300.0,1.0,Semiurban,Y
LP009314,Male,Yes,0,Not Graduate,Yes,7357,368,113.0,360.0,1.0,Semiurban,Y
LP009315,Male,Yes,1,Graduate,No,96069,739,211.0,360.0,1.0,Urban,Y
LP009316,Male,,0,Graduate,No,13504,21915,119.0,360.0,1.0,Semiurban,Y
LP009317,Female,Yes,0,Graduate,No,8054,179,127.0,480.0,1.0,Semiurban,Y
LP009318,Male,,1,Graduate,No,10542,6060,170.0,300.0,1.0,Semiurban,Y
LP009319,Female,,0,Graduate,No,9674,1652,,480.0,1.0,Urban,N
LP009320,Female,No,1,Graduate,No,41004,252,153.0,300.0,1.0,Urban,Y
LP009321,Male,Yes,1,Graduate,Yes,38340,2475,132.0,240.0,1.0,Semiurban,Y
LP009322,Female,No,2,Graduate,No,37978,1154,266.0,360.0,1.0,Semiurban,Y
LP009323,Female,Yes,0,Graduate,No,4724,4658,116.0,360.0,1.0,Urban,Y
LP009324,Male,Yes,3+,Graduate,No,15544,2422,,300.0,1.0,Rural,Y
LP009325,Male,Yes,1,Not Graduate,No,3867,1387,130.0,240.0,1.0,Urban,Y
LP009326,Female,No,0,Not Graduate,No,29997,759,,360.0,,Urban,Y
LP009327,Female,,0,Graduate,No,9073,4459,126.0,360.0,1.0,Urban,Y
LP009328,Male,Yes,1,Graduate,No,19979,685,190.0,360.0,1.0,Rural,Y
LP009329,Male,Yes,2,Not Graduate,Yes,8941,204,147.0,300.0,1.0,Rural,Y
LP009330,Female,Yes,1,Not Graduate,No,3279,112,134.0,240.0,1.0,Rural,N
LP009331,Female,Yes,1,Graduate,No,27122,248,,,1.0,Rural,Y
LP009332,Female,No,0,Graduate,No,28851,2874,148.0,180.0,1.0,Urban,Y
LP009333,,Yes,0,Graduate,No,14935,709,172.0,300.0,1.0,Semiurban,N
LP009334,Female,No,0,Not Graduate,Yes,2467,434,148.0,480.0,,Urban,Y
LP009335,Male,Yes,2,Not Graduate,No,24349,651,161.0,360.0,1.0,Urban,Y
LP009336,Male,No,0,Graduate,,7405,2967,111.0,120.0,1.0,Urban,Y
LP009337,Female,Yes,0,Graduate,No,20196,2344,114.0,360.0,1.0,Semiurban,Y
LP009338,,Yes,0,Graduate,No,9022,1331,149.0,360.0,1.0,Rural,Y
LP009339,Male,Yes,2,Graduate,No,9795,533,155.0,360.0,0.0,Semiurban,N
LP009340,Male,Yes,,Graduate,No,19892,686,152.0,360.0,1.0,Urban,Y
LP009341,Female,No,0,Graduate,No,6927,935,120.0,,0.0,Semiurban,N
LP009342,Male,Yes,3+,Graduate,Yes,11691,374,153.0,300.0,1.0,Semiurban,N
LP009343,Female,No,0,Not Graduate,No,20084,960,151.0,300.0,1.0,Semiurban,Y
LP009344,Female,No,,Graduate,No,75596,352,143.0,120.0,1.0,Urban,Y
LP009345,Male,Yes,0,Graduate,No,12587,1700,117.0,180.0,1.0,Urban,Y
LP009346,Female,Yes,0,Not Graduate,No,26149,1946,175.0,300.0,1.0,Urban,Y
LP009347,Female,,0,Graduate,No,5232,4190,149.0,360.0,1.0,Rural,Y
LP009348,Female,Yes,1,Graduate,No,51829,1499,112.0,480.0,1.0,Rural,Y
LP009349,Female,Yes,1,Graduate,No,6999,1443,143.0,360.0,1.0,Urban,Y
LP009350,Female,No,,Not Graduate,No,12019,402,,240.0,1.0,Urban,Y
LP009351,,Yes,1,Not Graduate,Yes,20109,1035,150.0,480.0,1.0,Urban,Y
LP009352,Male,Yes,2,Graduate,No,7158,321,221.0,480.0,1.0,Semiurban,N
LP009353,Female,Yes,0,Graduate,Yes,31720,141,157.0,300.0,1.0,Urban,Y
LP009354,Male,Yes,1,Not Graduate,No,7867,797,160.0,360.0,0.0,Rural,N
LP009355,Male,No,1,Graduate,No,25964,599,221.0,300.0,0.0,Rural,Y
LP009356,Female,No,3+,Graduate,Yes,31387,2284,163.0,360.0,0.0,Semiurban,Y
LP009357,Female,No,0,Graduate,Yes,21220,345,171.0,240.0,0.0,Rural,Y
LP009358,Male,No,0,Graduate,No,23546,32086,157.0,180.0,0.0,Semiurban,Y
LP009359,Female,Yes,1,Graduate,No,101184,616,130.0,300.0,1.0,Urban,Y
LP009360,Female,Yes,2,Graduate,Yes,18643,1007,172.0,,1.0,Semiurban,Y
LP009361,Male,Yes,0,Graduate,No,14586,555,235.0,300.0,1.0,Semiurban,N
LP009362,Female,No,1,Not Graduate,No,17483,2788,83.0,360.0,1.0,Semiurban,Y
LP009363,Male,No,,Graduate,,36940,848,127.0,360.0,1.0,Urban,Y
LP009364,Male,Yes,3+,Graduate,Yes,86113,338,107.0,360.0,1.0,Urban,Y
LP009365,Male,Yes,0,Graduate,No,11693,121,112.0,360.0,1.0,Rural,Y
LP009366,Male,Yes,0,Graduate,No,6438,2183,211.0,360.0,1.0,Rural,Y
LP009367,Male,No,0,Not Graduate,No,33861,2391,142.0,180.0,1.0,Rural,Y
LP009368,Female,Yes,1,Not Graduate,No,4489,1654,186.0,360.0,0.0,Semiurban,N
LP009369,Female,No,0,Not Graduate,No,16419,847,116.0,360.0,0.0,Semiurban,N
LP009370,Male,Yes,2,Not Graduate,No,17046,747,117.0,360.0,1.0,Rural,Y
LP009371,Female,Yes,2,Not Graduate,No,12260,2787,99.0,480.0,1.0,Rural,N
LP009372,Male,No,0,Graduate,No,12850,971,222.0,480.0,1.0,Urban,Y
LP009373,Male,Yes,1,Graduate,Yes,3561,4227,188.0,480.0,1.0,Urban,N
LP009374,Female,No,0,Graduate,No,6669,973,97.0,240.0,1.0,Semiurban,N
LP009375,Male,No,0,Graduate,No,28273,932,207.0,360.0,1.0,Rural,Y
LP009376,Male,Yes,0,Graduate,No,2609,1711,137.0,480.0,1.0,Semiurban,N
LP009377,Female,No,0,Graduate,No,12471,5826,172.0,360.0,0.0,Rural,N
LP009378,Male,Yes,1,Graduate,No,10404,4501,152.0,360.0,1.0,Semiurban,Y
LP009379,Female,Yes,0,Graduate,Yes,2713,1034,78.0,360.0,1.0,Rural,Y
LP009380,Male,No,2,Graduate,No,51735,700,,240.0,1.0,Urban,Y
LP009381,Male,Yes,1,Graduate,No,5859,257,217.0,240.0,0.0,Rural,Y
LP009382,Male,Yes,2,Not Graduate,No,20725,2516,196.0,300.0,,Rural,Y
LP009383,Male,,3+,Graduate,No,9180,128,98.0,480.0,1.0,Urban,Y
LP009384,Male,Yes,3+,Not Graduate,Yes,6796,8486,160.0,180.0,1.0,Rural,Y
LP009385,Male,No,1,Not Graduate,,11061,3016,139.0,300.0,1.0,Urban,Y
LP009386,Female,No,1,Graduate,No,10045,448,207.0,360.0,1.0,Rural,N
LP009387,Female,Yes,,Graduate,No,11505,4803,139.0,360.0,1.0,Rural,Y
LP009388,Male,Yes,2,Graduate,No,7118,2117,111.0,360.0,1.0,Rural,Y
LP009389,Male,Yes,1,Graduate,No,5936,1922,186.0,,1.0,Urban,Y
LP009390,Male,Yes,3+,Graduate,No,29838,796,209.0,240.0,1.0,Urban,Y
LP009391,Female,No,0,Graduate,No,13434,2128,169.0,360.0,1.0,Urban,Y
LP009392,,No,0,Graduate,No,12730,200,178.0,360.0,1.0,Urban,Y
LP009393,Male,Yes,0,Graduate,No,6547,1182,90.0,240.0,0.0,Semiurban,N
LP009394,Female,Yes,2,Not Graduate,No,47076,485,86.0,300.0,1.0,Urban,Y
LP009395,Male,No,0,Graduate,No,12457,776,82.0,300.0,1.0,Rural,Y
LP009396,Male,Yes,1,Graduate,No,2931,479,202.0,360.0,0.0,Urban,N
LP009397,Male,No,1,Graduate,No,16658,510,,360.0,1.0,Semiurban,N
LP009398,Male,No,0,Graduate,No,7249,5146,191.0,360.0,1.0,Rural,Y
LP009399,Male,Yes,1,Graduate,Yes,27685,196,119.0,360.0,0.0,Rural,Y
LP009400,Male,Yes,1,Graduate,No,30660,1790,149.0,240.0,1.0,Rural,Y
LP009401,Female,No,0,Graduate,No,27954,282,109.0,120.0,1.0,Urban,Y
LP009402,Male,Yes,1,Graduate,No,9236,5355,133.0,,,Semiurban,N
LP009403,Male,Yes,3+,Graduate,No,12205,1832,64.0,360.0,1.0,Urban,Y
LP009404,Male,No,3+,Not Graduate,No,16299,203,134.0,180.0,1.0,Semiurban,Y
LP009405,Male,No,1,Graduate,No,27286,1638,129.0,240.0,1.0,Urban,Y
LP009406,Male,Yes,1,Graduate,,5824,475,65.0,360.0,,Urban,N
LP009407,Male,Yes,0,Graduate,No,14396,1439,171.0,,1.0,Semiurban,Y
LP009408,Male,Yes,3+,Graduate,No,59536,222,178.0,180.0,1.0,Urban,Y
LP009409,Male,Yes,0,Graduate,No,8705,4803,116.0,360.0,1.0,Urban,Y
LP009410,Male,Yes,1,Graduate,No,13083,99,89.0,300.0,1.0,Urban,Y
LP009411,Male,Yes,0,Graduate,Yes,108097,416,,360.0,1.0,Semiurban,Y
LP009412,Female,Yes,0,Not Graduate,No,11014,299,162.0,480.0,1.0,Semiurban,N
LP009413,Female,Yes,0,Graduate,No,3900,1728,30.0,360.0,1.0,Urban,Y
LP009414,Male,Yes,2,Graduate,No,12760,607,128.0,360.0,0.0,Rural,N
LP009415,Male,Yes,1,Graduate,No,50936,878,117.0,480.0,1.0,Semiurban,Y
LP009416,Male,Yes,1,Graduate,No,31112,507,113.0,240.0,1.0,Rural,Y
LP009417,Male,Yes,0,Graduate,Yes,6101,212,204.0,480.0,1.0,Semiurban,Y
LP009418,Male,,2,Graduate,No,18626,833,162.0,360.0,1.0,Urban,Y
LP009419,Male,Yes,0,Graduate,No,11606,229,181.0,240.0,,Urban,Y
LP009420,Male,Yes,0,Graduate,Yes,25581,121,143.0,240.0,1.0,Urban,Y
LP009421,Female,No,1,Graduate,No,8165,2324,192.0,360.0,1.0,Rural,Y
LP009422,Male,Yes,3+,Graduate,No,19843,247,131.0,480.0,1.0,Rural,Y
LP009423,Male,No,0,Not Graduate,No,61586,6301,161.0,180.0,1.0,Urban,Y
LP009424,Male,Yes,1,Graduate,No,1652,6010,174.0,360.0,1.0,Rural,Y
LP009425,Female,Yes,1,Graduate,No,21467,3174,118.0,300.0,1.0,Rural,Y
LP009426,Female,Yes,2,Graduate,No,38378,280,45.0,300.0,1.0,Semiurban,Y
LP009427,Male,Yes,0,Graduate,No,3846,13987,,240.0,1.0,Semiurban,Y
LP009428,Female,Yes,1,Graduate,No,7506,65,265.0,360.0,1.0,Rural,Y
