Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001240,Male,Yes,0,Graduate,No,23800,623,130.0,360.0,1.0,Rural,Y
LP000830,Male,Yes,3+,Graduate,No,11391,376,105.0,300.0,1.0,Urban,N
LP001814,Male,Yes,0,Graduate,No,49487,2684,137.0,360.0,1.0,Semiurban,Y
LP005900,Male,Yes,0,Graduate,No,32062,497,159.0,300.0,1.0,Urban,Y
LP002421,Male,No,0,Graduate,No,6367,1869,109.0,180.0,1.0,Urban,Y
LP002391,Male,Yes,0,Graduate,No,11809,760,154.0,360.0,1.0,Urban,N
LP007994,Male,Yes,0,Not Graduate,No,11885,737,167.0,240.0,1.0,Rural,Y
LP000556,Male,Yes,2,Graduate,No,30357,3978,124.0,240.0,0.0,Semiurban,Y
LP008952,Female,Yes,1,Not Graduate,No,47373,1288,169.0,480.0,1.0,Urban,Y
LP009552,Female,Yes,1,Graduate,Yes,3058,194,92.0,120.0,1.0,Semiurban,N
LP002989,Female,Yes,1,Graduate,No,12069,6038,192.0,180.0,1.0,Semiurban,Y
LP004738,Male,No,1,Graduate,Yes,33400,2110,108.0,360.0,1.0,Rural,Y
LP000795,Male,Yes,2,Graduate,No,8138,671,39.0,,1.0,Urban,Y
LP007702,Female,Yes,3+,Graduate,No,2445,14642,197.0,120.0,1.0,Semiurban,Y
LP003816,Male,Yes,3+,Graduate,No,29855,91,172.0,360.0,0.0,Semiurban,Y
LP001359,Male,No,0,Graduate,No,33987,364,92.0,360.0,1.0,Semiurban,Y
LP007279,Female,Yes,,Graduate,No,962,3492,89.0,240.0,1.0,Urban,Y
LP001567,Female,Yes,1,Graduate,No,5034,522,243.0,180.0,1.0,Urban,N
LP003560,Male,Yes,0,Graduate,No,38834,6462,183.0,360.0,,Urban,Y
LP002077,,Yes,1,Graduate,No,34769,1815,215.0,360.0,1.0,Semiurban,Y
LP005796,Female,Yes,0,Graduate,No,18390,831,144.0,300.0,1.0,Semiurban,Y
LP006997,Female,Yes,1,Graduate,No,11514,2217,248.0,360.0,1.0,Urban,N
LP004879,Male,Yes,1,Graduate,,15051,393,181.0,360.0,1.0,Urban,Y
LP003852,Male,Yes,0,Not Graduate,Yes,15304,1018,153.0,360.0,1.0,Rural,Y
LP007506,Female,Yes,0,Graduate,No,13089,1459,174.0,180.0,1.0,Semiurban,N
LP000043,Male,Yes,2,Graduate,No,138953,1697,174.0,360.0,1.0,Rural,Y
LP004991,Female,No,1,Graduate,No,16274,535,169.0,240.0,1.0,Rural,Y
LP006911,Male,No,2,Graduate,No,33023,149,93.0,240.0,1.0,Rural,Y
LP007788,Female,Yes,1,Graduate,No,4206,984,159.0,360.0,,Semiurban,N
LP003249,Female,Yes,3+,Not Graduate,No,59267,128,163.0,360.0,1.0,Urban,Y
LP006101,Male,Yes,0,Graduate,No,12403,2011,145.0,300.0,1.0,Rural,Y
LP000898,Female,Yes,0,Graduate,No,28892,1331,122.0,360.0,1.0,Rural,Y
LP000241,Female,Yes,0,Not Graduate,No,8982,1690,136.0,,0.0,Urban,Y
LP000223,Male,No,1,Not Graduate,No,16767,852,294.0,360.0,,Semiurban,Y
LP004269,Female,No,,Not Graduate,No,13824,1419,101.0,360.0,0.0,Semiurban,Y
LP000590,Male,Yes,1,Not Graduate,No,7679,206,280.0,120.0,1.0,Semiurban,Y
LP005112,Female,No,1,Graduate,Yes,8453,278,187.0,300.0,1.0,Semiurban,Y
LP009285,,No,,Graduate,No,9489,902,178.0,360.0,1.0,Urban,Y
LP002019,Male,,3+,Not Graduate,Yes,7879,621,96.0,360.0,1.0,Urban,Y
LP000188,,No,0,Graduate,No,10788,1024,85.0,360.0,1.0,Urban,Y
LP003286,Male,No,1,Not Graduate,No,9859,277,134.0,180.0,0.0,Urban,N
LP005191,Male,No,,Graduate,No,16155,3341,182.0,300.0,0.0,Urban,Y
LP004330,Female,Yes,0,Graduate,No,2976,158,60.0,360.0,1.0,Urban,Y
LP009620,Male,No,1,Graduate,Yes,22237,827,130.0,300.0,,Rural,N
LP002962,Male,Yes,,Graduate,No,5003,1834,116.0,360.0,1.0,Urban,N
LP008300,,No,0,Graduate,No,16037,1816,153.0,360.0,1.0,Rural,Y
LP000559,Female,Yes,0,Graduate,No,38808,644,201.0,360.0,1.0,Semiurban,Y
LP004919,Female,No,2,Graduate,No,18749,422,247.0,300.0,1.0,Urban,Y
LP005235,Male,Yes,3+,Graduate,Yes,4359,1260,146.0,360.0,1.0,Semiurban,Y
LP007114,Male,No,1,Not Graduate,No,14889,2478,111.0,180.0,1.0,Rural,Y
LP009245,Male,No,0,Graduate,No,14304,3093,171.0,360.0,1.0,Urban,Y
LP003314,Male,Yes,0,Graduate,No,3483,745,145.0,300.0,1.0,Rural,N
LP005544,Female,No,1,Not Graduate,No,25975,49113,179.0,360.0,1.0,Urban,Y
LP001702,Male,Yes,3+,Graduate,No,7975,117,76.0,240.0,1.0,Rural,Y
LP009942,Male,,1,Graduate,No,20453,3249,162.0,300.0,1.0,Urban,Y
LP009436,Male,No,3+,Graduate,No,29585,624,,300.0,1.0,Urban,Y
LP005129,Male,No,0,Graduate,No,30528,1191,116.0,240.0,1.0,Semiurban,Y
LP009249,Male,No,0,Graduate,No,45800,1920,165.0,300.0,1.0,Rural,Y
LP008673,Male,Yes,2,Graduate,No,5366,1273,202.0,360.0,1.0,Rural,Y
LP009336,Male,No,0,Graduate,,7405,2967,111.0,120.0,1.0,Urban,Y
LP009210,Male,No,0,Not Graduate,Yes,3945,508,128.0,360.0,1.0,Urban,Y
LP005493,Male,,2,Graduate,,8886,1235,230.0,360.0,0.0,Semiurban,N
LP005813,Female,Yes,0,Graduate,No,15453,1825,79.0,300.0,1.0,Urban,Y
LP007504,Male,Yes,0,Graduate,No,11910,484,113.0,360.0,1.0,Urban,Y
LP004013,Female,Yes,0,Not Graduate,No,24587,1007,132.0,360.0,1.0,Urban,Y
LP008449,Male,Yes,1,Graduate,No,8887,2714,135.0,240.0,1.0,Urban,Y
LP004589,Female,Yes,1,Graduate,No,46724,1497,237.0,,0.0,Urban,Y
LP001340,Male,Yes,1,Graduate,No,14018,10919,285.0,360.0,0.0,Semiurban,Y
LP004204,Female,No,2,Graduate,No,3474,3788,136.0,240.0,1.0,Rural,N
LP002481,Male,No,1,Graduate,No,10588,6685,102.0,360.0,1.0,Semiurban,Y
LP003922,Male,Yes,0,Graduate,No,9872,374,123.0,360.0,1.0,Rural,Y
LP009976,,No,0,Graduate,No,1150,1091,85.0,300.0,1.0,Rural,Y
LP003058,Male,Yes,1,Graduate,No,13688,1097,142.0,240.0,1.0,Semiurban,N
LP008302,Male,Yes,2,Graduate,No,3064,707,124.0,360.0,1.0,Semiurban,Y
LP008240,Male,Yes,0,Graduate,No,19799,1617,135.0,480.0,0.0,Semiurban,N
LP002025,Male,Yes,0,Graduate,No,17524,523,136.0,300.0,0.0,Rural,N
LP005953,Female,Yes,0,Not Graduate,No,13760,785,147.0,300.0,1.0,Urban,Y
LP001744,Male,No,1,Not Graduate,Yes,6264,1631,117.0,360.0,1.0,Urban,Y
LP006490,Female,Yes,2,Graduate,No,32548,344,109.0,360.0,1.0,Urban,Y
LP007499,Male,Yes,3+,Graduate,Yes,23430,408,87.0,360.0,1.0,Rural,Y
LP001378,Male,Yes,2,Graduate,,33383,1356,4.0,180.0,,Urban,Y
LP003011,Male,,3+,Graduate,No,35063,9437,133.0,360.0,1.0,Urban,Y
LP008135,Female,Yes,1,Not Graduate,Yes,21521,1499,164.0,180.0,1.0,Rural,Y
LP003044,Male,No,,Graduate,Yes,5953,1977,269.0,300.0,1.0,Rural,N
LP001833,Male,No,0,Graduate,No,11039,95,99.0,300.0,1.0,Urban,Y
LP004442,Female,Yes,0,Graduate,No,25161,1193,134.0,360.0,0.0,Rural,Y
LP005644,Male,Yes,1,Graduate,No,22561,1230,147.0,180.0,1.0,Rural,Y
LP006258,Female,Yes,0,Graduate,No,4418,2637,158.0,120.0,0.0,Semiurban,Y
LP009367,Male,No,0,Not Graduate,No,33861,2391,142.0,180.0,1.0,Rural,Y
LP002512,Female,No,0,Graduate,Yes,7138,1147,81.0,360.0,1.0,Rural,Y
LP000800,Female,Yes,1,Not Graduate,No,9819,2017,188.0,360.0,1.0,Urban,Y
LP001631,Female,No,2,Graduate,No,3802,854,169.0,480.0,1.0,Urban,Y
LP008617,Female,Yes,0,Graduate,No,8768,2929,95.0,300.0,1.0,Rural,N
LP003890,Male,Yes,0,Not Graduate,No,20230,2087,118.0,480.0,1.0,Urban,Y
LP008553,Female,Yes,0,Graduate,Yes,54514,2980,233.0,360.0,1.0,Urban,Y
LP007678,Female,Yes,1,Graduate,No,11735,793,123.0,180.0,1.0,Urban,Y
LP009953,Male,Yes,0,Graduate,,3511,1327,199.0,300.0,1.0,Rural,N
LP000650,Male,Yes,1,Graduate,No,11425,2495,202.0,360.0,1.0,Urban,N
LP008978,Female,No,1,Not Graduate,No,11155,697,84.0,120.0,1.0,Semiurban,N
LP002249,Male,Yes,2,Graduate,No,20105,348,169.0,360.0,1.0,Urban,Y
LP007996,,Yes,0,Graduate,No,19958,466,165.0,360.0,1.0,Rural,Y
LP002124,Male,No,2,Graduate,Yes,4688,2812,107.0,480.0,1.0,Urban,Y
LP007135,Male,No,0,Graduate,No,7484,1820,226.0,180.0,0.0,Urban,N
LP002229,Male,Yes,1,Graduate,No,2034,4133,172.0,360.0,1.0,Rural,Y
LP004809,Male,Yes,0,Not Graduate,,29319,993,,180.0,1.0,Rural,Y
LP009109,Male,No,1,Graduate,No,3260,2629,123.0,240.0,1.0,Semiurban,Y
LP009350,Female,No,,Not Graduate,No,12019,402,,240.0,1.0,Urban,Y
LP008856,Male,No,,Graduate,No,54201,899,142.0,240.0,1.0,Rural,Y
LP008339,Male,,0,Graduate,No,24629,344,59.0,360.0,1.0,Semiurban,Y
LP009193,Female,Yes,1,Graduate,No,17646,2514,157.0,120.0,1.0,Semiurban,Y
LP002366,Male,Yes,1,Graduate,Yes,8935,2357,163.0,480.0,1.0,Rural,Y
LP004180,Male,Yes,1,Graduate,No,24493,352,174.0,360.0,1.0,Semiurban,Y
LP000913,Female,Yes,,Graduate,No,64018,6311,124.0,360.0,1.0,Urban,Y
LP007518,Male,Yes,2,Graduate,No,9410,1329,191.0,120.0,1.0,Rural,N
LP005714,Female,No,0,Graduate,No,4730,953,167.0,180.0,0.0,Urban,N
LP008115,Male,Yes,1,Not Graduate,No,4058,588,173.0,360.0,0.0,Rural,N
LP001778,Male,Yes,1,Graduate,Yes,4483,3643,147.0,180.0,1.0,Rural,Y
LP005822,Male,No,1,Graduate,No,11460,1635,166.0,360.0,1.0,Urban,Y
LP002238,Male,No,3+,Graduate,,61734,1977,162.0,240.0,0.0,Rural,Y
LP000930,Male,No,0,Not Graduate,No,30834,824,173.0,360.0,1.0,Urban,Y
LP000763,Male,No,1,Not Graduate,No,11947,714,249.0,360.0,0.0,Rural,N
LP009870,Male,Yes,0,Graduate,No,9630,1126,261.0,360.0,0.0,Semiurban,N
LP006016,Female,Yes,0,Graduate,No,14252,37,195.0,240.0,1.0,Urban,N
LP002032,Male,Yes,1,Not Graduate,No,15345,539,217.0,360.0,1.0,Urban,Y
LP005481,Female,Yes,0,Graduate,No,24402,7601,199.0,360.0,1.0,Urban,Y
LP005402,Female,Yes,1,Not Graduate,No,18181,792,150.0,240.0,1.0,Urban,Y
LP003718,Male,No,0,Graduate,No,21459,1764,131.0,300.0,0.0,Urban,Y
LP000279,Female,Yes,2,Graduate,,39203,285,138.0,300.0,1.0,Urban,Y
LP003756,Male,Yes,0,Graduate,Yes,39911,3214,277.0,360.0,1.0,Urban,Y
LP002862,Male,No,0,Graduate,No,15626,687,133.0,360.0,1.0,Urban,Y
LP007890,Male,No,1,Not Graduate,No,6065,1482,122.0,180.0,1.0,Semiurban,Y
LP002762,Male,Yes,3+,Graduate,Yes,39251,186,94.0,240.0,1.0,Semiurban,Y
LP006571,Male,Yes,0,Graduate,No,5066,671,,360.0,1.0,Urban,N
LP000186,Female,Yes,0,Graduate,,4772,6970,63.0,360.0,1.0,Rural,N
LP002094,Male,No,0,Graduate,No,13185,325,142.0,300.0,1.0,Semiurban,Y
LP008972,Male,Yes,2,Graduate,No,15216,377,158.0,360.0,1.0,Semiurban,Y
LP003461,Male,No,2,Graduate,Yes,10825,652,91.0,360.0,1.0,Urban,Y
LP002774,Male,Yes,0,Not Graduate,Yes,26084,3770,190.0,180.0,1.0,Rural,Y
LP008960,Female,No,0,Not Graduate,No,8505,739,149.0,120.0,1.0,Semiurban,N
LP003611,Male,Yes,0,Graduate,No,32445,4760,203.0,360.0,1.0,Urban,Y
LP004964,Female,Yes,2,Not Graduate,No,4082,1557,198.0,180.0,1.0,Urban,N
LP001455,Male,No,1,Graduate,No,1992,1595,106.0,240.0,1.0,Semiurban,Y
LP001014,Male,,0,Graduate,No,2125,2150,123.0,180.0,0.0,Semiurban,N
LP004252,Male,No,3+,Not Graduate,No,8327,290,143.0,240.0,1.0,Urban,N
LP004896,Male,Yes,1,Graduate,No,20019,3266,144.0,360.0,1.0,Urban,Y
LP007435,Male,Yes,0,Graduate,No,17164,2465,66.0,180.0,1.0,Urban,Y
LP006697,Female,Yes,0,Graduate,No,3507,1497,,360.0,1.0,Urban,Y
LP003152,Male,Yes,1,Graduate,Yes,15193,4240,143.0,180.0,1.0,Urban,Y
LP005425,Male,,3+,Not Graduate,,2372,9242,127.0,240.0,1.0,Semiurban,N
LP003352,Male,Yes,1,Graduate,No,32263,9140,107.0,480.0,1.0,Urban,Y
LP002060,Male,Yes,1,Graduate,No,39173,1084,148.0,360.0,0.0,Urban,Y
LP002409,Female,No,0,Graduate,No,22890,4801,178.0,240.0,0.0,Semiurban,Y
LP004554,Female,,0,Graduate,No,6062,7814,218.0,360.0,1.0,Semiurban,Y
LP005842,Male,No,1,Graduate,No,16730,280,144.0,360.0,1.0,Urban,Y
LP001026,Male,Yes,2,Not Graduate,No,15905,1319,246.0,240.0,1.0,Urban,N
LP004577,Male,No,0,Graduate,No,8518,2517,165.0,360.0,1.0,Semiurban,Y
LP001287,Male,No,2,Graduate,No,45348,651,170.0,360.0,1.0,Semiurban,Y
LP005648,Female,No,,Graduate,Yes,30862,989,62.0,360.0,1.0,Semiurban,Y
LP001253,Male,No,0,Graduate,No,12362,301,73.0,360.0,1.0,Urban,Y
LP000196,Male,No,2,Not Graduate,No,19321,2791,87.0,240.0,0.0,Semiurban,Y
LP001461,Male,Yes,2,Graduate,No,13206,3966,146.0,360.0,1.0,Semiurban,Y
LP006852,Female,Yes,0,Not Graduate,No,28851,413,118.0,360.0,1.0,Rural,Y
LP003613,Male,Yes,1,Graduate,No,7741,587,106.0,360.0,1.0,Urban,Y
LP009026,Male,Yes,0,Graduate,No,27617,3089,225.0,360.0,1.0,Semiurban,Y
LP001366,Male,No,0,Not Graduate,No,5932,1787,178.0,120.0,1.0,Semiurban,Y
LP007011,Male,No,0,Not Graduate,No,12538,2840,149.0,360.0,0.0,Urban,Y
LP001900,Female,Yes,0,Not Graduate,No,9887,767,188.0,360.0,1.0,Urban,N
LP000895,Female,Yes,0,Graduate,No,89703,558,176.0,240.0,1.0,Semiurban,Y
LP007894,Male,Yes,,Graduate,No,6479,2729,,480.0,1.0,Urban,Y
LP003594,Male,No,0,Graduate,No,6188,816,144.0,300.0,0.0,Rural,N
LP007099,Male,Yes,2,Not Graduate,No,9959,861,133.0,,1.0,Urban,Y
LP007723,Male,Yes,1,Graduate,No,17218,21679,130.0,300.0,0.0,Urban,Y
LP001449,Female,,2,Graduate,No,7044,5111,156.0,360.0,1.0,Urban,Y
LP002636,Female,Yes,0,Graduate,No,47165,1954,229.0,300.0,1.0,Semiurban,Y
LP005907,Male,No,2,Graduate,,13202,495,217.0,480.0,1.0,Urban,N
LP004518,Female,Yes,3+,Graduate,No,7323,1518,87.0,480.0,1.0,Urban,N
LP001730,Female,Yes,0,Graduate,Yes,2503,558,135.0,360.0,1.0,Urban,N
LP004362,Female,No,2,Graduate,No,25649,1209,215.0,360.0,1.0,Semiurban,Y
LP009206,Male,No,1,Graduate,,27614,3180,141.0,300.0,1.0,Semiurban,Y
LP004860,Female,No,1,Graduate,No,4603,1135,202.0,480.0,1.0,Rural,Y
LP004905,Female,No,2,Not Graduate,Yes,7319,277,68.0,360.0,1.0,Rural,Y
LP001750,Male,Yes,0,Not Graduate,No,21505,2078,210.0,360.0,1.0,Urban,Y
LP000262,Female,Yes,2,Graduate,No,3907,280,183.0,300.0,1.0,Rural,N
LP008149,Male,Yes,0,Graduate,No,8217,347,108.0,360.0,1.0,Urban,Y
LP009727,Female,Yes,2,Not Graduate,No,44506,1921,131.0,480.0,1.0,Urban,Y
LP008951,Male,No,1,Graduate,No,18285,275,53.0,,1.0,Semiurban,Y
LP005160,Male,Yes,1,Graduate,No,12171,560,138.0,240.0,1.0,Urban,Y
LP002085,Male,Yes,0,Graduate,No,34203,5249,176.0,240.0,1.0,Rural,Y
LP003522,Male,Yes,2,Graduate,No,17188,266,162.0,360.0,1.0,Semiurban,Y
LP006289,Female,Yes,0,Graduate,No,3080,620,120.0,360.0,1.0,Urban,Y
LP003575,Female,Yes,3+,Graduate,No,6563,13873,134.0,480.0,1.0,Rural,Y
LP001801,Female,Yes,1,Graduate,No,10374,4211,175.0,360.0,,Urban,N
LP004403,Male,Yes,0,Graduate,,15972,2734,101.0,480.0,1.0,Rural,Y
LP004550,Female,Yes,0,Graduate,,32550,605,136.0,360.0,1.0,Semiurban,Y
LP007203,Male,Yes,2,Not Graduate,Yes,18239,202,62.0,480.0,1.0,Urban,Y
LP006295,Female,Yes,1,Graduate,No,20641,8140,141.0,360.0,1.0,Urban,Y
LP008996,,Yes,1,Graduate,No,36189,2389,126.0,300.0,1.0,Semiurban,Y
LP006083,Male,Yes,0,Graduate,Yes,6728,4216,,180.0,1.0,Urban,N
LP006675,Male,Yes,3+,Not Graduate,No,16885,793,96.0,360.0,0.0,Urban,N
LP005032,Male,No,1,Graduate,No,17010,1328,181.0,180.0,1.0,Urban,Y
LP008875,Female,No,2,Graduate,No,18101,636,185.0,,1.0,Urban,Y
LP001066,Female,Yes,1,Not Graduate,No,29190,652,223.0,360.0,1.0,Urban,Y
LP002942,Female,Yes,1,Graduate,No,10022,1349,152.0,180.0,1.0,Semiurban,N
LP005069,Female,Yes,2,Graduate,Yes,10160,88,,240.0,1.0,Urban,Y
LP007186,Female,Yes,1,Graduate,No,4823,2927,151.0,480.0,1.0,Semiurban,N
LP002122,Male,Yes,0,Graduate,No,29453,227,145.0,240.0,1.0,Rural,Y
LP005849,Male,Yes,3+,Graduate,No,17507,91,168.0,180.0,1.0,Rural,Y
LP007162,Male,Yes,1,Graduate,,60624,3066,109.0,120.0,0.0,Rural,Y
LP008781,Male,Yes,2,Graduate,Yes,5049,1522,182.0,480.0,1.0,Semiurban,Y
LP008015,Female,Yes,2,Graduate,No,10382,379,201.0,360.0,1.0,Urban,N
LP006281,Female,Yes,3+,Graduate,No,13335,934,107.0,180.0,1.0,Rural,Y
LP008542,,No,0,Graduate,No,29471,1017,113.0,480.0,1.0,Rural,Y
LP009951,Male,Yes,0,Graduate,No,8429,496,111.0,240.0,1.0,Urban,Y
LP002620,Male,Yes,0,Not Graduate,No,9670,886,109.0,300.0,1.0,Semiurban,Y
LP009063,Female,No,1,Graduate,No,14132,187,184.0,360.0,1.0,Urban,Y
LP001828,Female,No,1,Graduate,No,6385,2132,195.0,120.0,1.0,Urban,Y
LP001499,Male,,0,Graduate,No,16167,1035,196.0,180.0,1.0,Urban,Y
LP009463,Female,No,1,Graduate,No,28231,740,158.0,360.0,1.0,Urban,Y
LP006063,Male,Yes,1,Not Graduate,No,9894,175,77.0,480.0,1.0,Semiurban,Y
LP008658,Male,No,2,Graduate,No,10270,1309,193.0,360.0,1.0,Urban,Y
LP002596,Female,Yes,0,Not Graduate,No,36992,2957,88.0,480.0,1.0,Semiurban,N
LP007688,Male,No,0,Graduate,No,11057,302,178.0,300.0,1.0,Semiurban,Y
LP001435,Male,No,0,Graduate,Yes,25164,650,93.0,300.0,0.0,Rural,Y
LP002681,Male,No,,Graduate,No,53967,2644,123.0,360.0,1.0,Semiurban,Y
LP006691,Female,No,1,Graduate,No,3279,1262,199.0,360.0,1.0,Urban,N
LP003597,Male,Yes,0,Graduate,No,22446,3980,96.0,,1.0,Urban,Y
LP000960,Female,No,0,Not Graduate,Yes,27265,370,158.0,240.0,0.0,Urban,Y
LP002993,Male,Yes,0,Graduate,No,12230,120,197.0,120.0,1.0,Semiurban,Y
LP001626,Female,Yes,0,Graduate,No,35722,1339,107.0,360.0,1.0,Semiurban,Y
LP002835,Male,Yes,0,Graduate,No,8986,934,171.0,,1.0,Urban,Y
LP005196,Female,Yes,1,Graduate,No,13186,85,171.0,360.0,1.0,Rural,Y
LP009273,Female,,0,Graduate,No,11762,1084,145.0,360.0,1.0,Urban,Y
LP003031,Male,Yes,0,Graduate,No,10263,344,154.0,,1.0,Urban,Y
LP001401,Male,Yes,1,Graduate,No,14970,818,194.0,360.0,1.0,Urban,Y
LP003270,Female,No,,Graduate,No,6598,21554,139.0,240.0,1.0,Rural,Y
LP001618,Female,Yes,0,Graduate,No,20843,373,177.0,300.0,1.0,Urban,Y
LP006951,Female,No,0,Not Graduate,Yes,13742,1293,100.0,180.0,0.0,Urban,Y
LP008821,Male,No,0,Graduate,No,11010,6790,180.0,300.0,1.0,Rural,Y
LP004004,Male,Yes,3+,Not Graduate,No,9256,716,148.0,360.0,1.0,Urban,Y
LP004737,Male,Yes,1,Graduate,No,50245,397,88.0,300.0,1.0,Rural,Y
LP003027,Female,Yes,2,Not Graduate,No,3309,1829,176.0,360.0,1.0,Semiurban,Y
LP005321,Male,No,0,Graduate,No,20380,1922,116.0,,1.0,Urban,Y
LP004885,Male,Yes,2,Graduate,No,54051,454,,360.0,1.0,Urban,Y
LP006232,Female,Yes,1,Not Graduate,No,13663,1213,205.0,240.0,1.0,Semiurban,Y
LP004422,Female,Yes,2,Not Graduate,No,14896,4403,78.0,300.0,0.0,Urban,Y
LP009698,Female,Yes,0,Graduate,No,42054,312,164.0,240.0,1.0,Semiurban,Y
LP008005,Male,No,0,Graduate,No,44764,749,242.0,300.0,1.0,Urban,Y
LP004817,Female,Yes,1,Not Graduate,Yes,6933,2819,162.0,120.0,1.0,Urban,Y
LP002311,Male,Yes,1,Graduate,No,11096,1097,156.0,180.0,1.0,Semiurban,Y
LP005076,Male,Yes,0,Graduate,Yes,107255,2648,225.0,300.0,1.0,Semiurban,Y
LP004250,Female,No,,Not Graduate,No,21315,5854,135.0,,1.0,Urban,Y
LP002826,Female,Yes,3+,Graduate,Yes,33450,699,139.0,300.0,1.0,Rural,Y
LP006926,Male,No,0,Graduate,No,55665,1531,185.0,300.0,1.0,Semiurban,Y
LP002195,Male,Yes,0,Graduate,No,7941,142,129.0,360.0,1.0,Urban,N
LP008845,Male,Yes,1,Graduate,No,71515,3737,55.0,300.0,1.0,Rural,Y
LP001467,Female,Yes,0,Not Graduate,No,11900,631,160.0,240.0,1.0,Semiurban,N
LP008550,,Yes,2,Graduate,No,4717,714,102.0,300.0,1.0,Rural,Y
LP009587,Male,No,0,Graduate,No,24921,1010,119.0,360.0,1.0,Semiurban,Y
LP002768,Male,No,0,Not Graduate,No,7961,1279,180.0,360.0,1.0,Rural,N
LP007683,Female,No,1,Not Graduate,Yes,39930,20,220.0,300.0,1.0,Semiurban,Y
LP000871,Male,Yes,1,Graduate,No,31075,426,157.0,,0.0,Urban,Y
LP008966,Female,,,Not Graduate,Yes,22399,1220,90.0,180.0,1.0,Semiurban,Y
LP004088,Female,Yes,2,Graduate,No,6100,3729,169.0,360.0,1.0,Urban,N
LP009320,Female,No,1,Graduate,No,41004,252,153.0,300.0,1.0,Urban,Y
LP005447,Male,Yes,2,Graduate,Yes,31318,259,,180.0,1.0,Rural,Y
LP008956,Male,No,,Graduate,No,16909,1772,76.0,360.0,0.0,Urban,Y
LP005640,Male,No,0,Graduate,No,8951,4825,218.0,,1.0,Urban,Y
LP007983,Female,,2,Graduate,No,7101,153,108.0,300.0,1.0,Semiurban,N
LP002248,Female,Yes,2,Graduate,No,9927,288,125.0,300.0,1.0,Urban,Y
LP005474,Female,Yes,0,Graduate,No,10270,4812,111.0,,1.0,Semiurban,N
LP007048,Male,No,0,Graduate,No,13236,2979,113.0,300.0,1.0,Urban,Y
LP003668,Male,Yes,0,Graduate,Yes,12762,922,138.0,360.0,0.0,Urban,N
LP008885,Female,No,2,Graduate,No,4261,293,130.0,360.0,1.0,Rural,Y
LP003760,Female,Yes,0,Not Graduate,No,13794,615,129.0,240.0,1.0,Rural,N
LP003169,Female,Yes,0,Not Graduate,No,4644,3024,151.0,360.0,1.0,Semiurban,Y
LP006740,Female,Yes,1,Not Graduate,No,36997,2879,189.0,360.0,1.0,Rural,Y
LP006466,Male,Yes,0,Graduate,No,41090,477,168.0,360.0,1.0,Rural,Y
LP006301,Female,Yes,1,Graduate,Yes,7856,1246,156.0,180.0,1.0,Semiurban,Y
LP000483,Male,No,2,Not Graduate,No,7550,4281,171.0,360.0,1.0,Semiurban,Y
LP009860,Male,No,,Graduate,No,16344,2272,222.0,180.0,1.0,Semiurban,Y
LP007190,Female,Yes,2,Graduate,No,7013,486,68.0,360.0,1.0,Urban,N
LP007596,Female,No,1,Graduate,No,10410,2527,192.0,360.0,1.0,Rural,Y
LP003538,Male,No,3+,Graduate,No,3331,860,185.0,300.0,1.0,Urban,Y
LP000959,Male,Yes,0,Graduate,No,10800,575,150.0,480.0,1.0,Urban,N
LP006322,Male,No,1,Not Graduate,No,8608,2778,,360.0,1.0,Urban,N
LP002476,Female,Yes,0,Graduate,No,1574,1309,147.0,300.0,1.0,Urban,Y
LP008706,Male,Yes,1,Graduate,No,11205,102,212.0,360.0,1.0,Urban,Y
LP002208,Female,Yes,0,Graduate,No,6257,795,190.0,480.0,1.0,Urban,Y
LP004889,Male,No,3+,Graduate,No,4724,2337,151.0,,1.0,Rural,Y
LP008016,Female,No,0,Not Graduate,Yes,13912,2248,122.0,240.0,1.0,Urban,Y
LP006723,Female,Yes,0,Graduate,No,7091,254,166.0,240.0,1.0,Urban,N
LP004949,Female,Yes,0,Graduate,No,7674,121,162.0,120.0,1.0,Urban,Y
LP003894,Male,No,0,Not Graduate,No,94127,475,206.0,240.0,1.0,Urban,Y
LP004948,Female,Yes,3+,Graduate,No,7732,706,195.0,180.0,1.0,Semiurban,Y
LP000794,Female,Yes,0,Graduate,No,4938,1931,231.0,360.0,1.0,Rural,Y
LP000164,Male,Yes,2,Graduate,No,26662,270,136.0,360.0,1.0,Semiurban,Y
LP004557,Female,Yes,0,Graduate,No,17396,6907,129.0,300.0,1.0,Urban,Y
LP000454,Female,No,1,Not Graduate,Yes,6747,3493,204.0,300.0,1.0,Rural,N
LP008372,Male,No,0,Graduate,Yes,7092,1435,235.0,360.0,1.0,Rural,Y
LP006476,Female,Yes,0,Graduate,No,22115,3727,218.0,360.0,1.0,Urban,Y
LP000814,Female,No,0,Graduate,No,29616,289,94.0,300.0,1.0,Semiurban,Y
LP008867,Male,,,Not Graduate,No,7960,2864,110.0,360.0,0.0,Rural,Y
LP005631,Female,Yes,0,Graduate,No,21984,362,228.0,120.0,1.0,Urban,Y
LP007962,Male,Yes,1,Graduate,No,31450,2613,163.0,360.0,1.0,Urban,Y
LP002728,Male,No,0,Graduate,Yes,17933,469,165.0,360.0,1.0,Urban,Y
LP006782,Male,Yes,,Graduate,No,3739,443,231.0,120.0,1.0,Semiurban,Y
